{'mean_beta': 0.69636737873778509, 'mean_alpha': 0.35408294607352253, 'w2': 1.0915755744025144, 'w1': 0.10905946135268323, 'outer_iter': 19, 'inner_iter': 4, 'acc': [0.9993, 0.9947, 0.9845, 0.9653, 0.9401, 0.9116, 0.8825, 0.8545, 0.8298, 0.8024], 'clock': 11174.380000000001, 'LL': -19.991738658142935, 'mape': [0.03316401488781552, 0.05427485437888463, 0.07285152863378508, 0.09022804195969245, 0.10703907567163083, 0.12345142276558736, 0.13863669746167998, 0.15277169901128287, 0.1661205620330696, 0.17877426175012015], 'source': 'update Alpha beta', 'mape_val': [0.05032993812089743, 0.07210254902283138, 0.0845431464161687, 0.09318998464922355, 0.09831229264316362], 'time': 11175.749658823013, 'acc_val': [0.9975, 0.9894, 0.977, 0.9635, 0.9521]}
{'mean_beta': 0.69636737873778509, 'mean_alpha': 0.35408294607352253, 'w2': 1.0961568482856867, 'w1': 0.1110164539449837, 'outer_iter': 19, 'inner_iter': 0, 'acc': [0.9993, 0.9949, 0.9842, 0.9646, 0.9384, 0.9107, 0.8815, 0.8518, 0.8282, 0.8017], 'clock': 11274.800000000001, 'LL': -20.016433863205965, 'mape': [0.03308984471573682, 0.054157169511759404, 0.07278052621050686, 0.09024698679367468, 0.10713477753672462, 0.12356299453041181, 0.1387270369771205, 0.15291661081005617, 0.16624581101191813, 0.17910318845871212], 'source': 'update w1 w2', 'mape_val': [0.050184964823808326, 0.07196584316339574, 0.08458642580348667, 0.09331644287538257, 0.09877002799292174], 'time': 11276.182027816772, 'acc_val': [0.9974, 0.9891, 0.9765, 0.9625, 0.9502]}
{'mean_beta': 0.69801787729686782, 'mean_alpha': 0.35647344493400679, 'w2': 1.0961568482856867, 'w1': 0.1110164539449837, 'outer_iter': 20, 'inner_iter': 0, 'acc': [0.9993, 0.9949, 0.9845, 0.9646, 0.9389, 0.9109, 0.8812, 0.8519, 0.8287, 0.8021], 'clock': 11362.84, 'LL': -20.020301856247105, 'mape': [0.03309795600905655, 0.0541358041764058, 0.07273943860312415, 0.09018675613980007, 0.10705036544001578, 0.12346402730365544, 0.13862654414769773, 0.152805647532879, 0.16612419077844373, 0.17898722122686292], 'source': 'update Alpha beta', 'mape_val': [0.05016594900201646, 0.0718570730751643, 0.08433461860106439, 0.0929173804775478, 0.09815719729986935], 'time': 11364.235832929611, 'acc_val': [0.9974, 0.9891, 0.9768, 0.9629, 0.951]}
{'mean_beta': 0.69503361552665621, 'mean_alpha': 0.35635622035965103, 'w2': 1.0961568482856867, 'w1': 0.1110164539449837, 'outer_iter': 20, 'inner_iter': 1, 'acc': [0.9993, 0.9949, 0.9846, 0.9646, 0.9389, 0.911, 0.8813, 0.8519, 0.8288, 0.802], 'clock': 11450.85, 'LL': -20.021215593271421, 'mape': [0.033098233441742154, 0.05413487050809237, 0.07273637627952627, 0.09018413383532618, 0.10704357217463008, 0.12345547053551702, 0.13861811496449863, 0.15279530224090546, 0.16611198495292373, 0.1789729517235799], 'source': 'update Alpha beta', 'mape_val': [0.05016850656069099, 0.07185747701753945, 0.0843257256728193, 0.09290115255582107, 0.09812809320663461], 'time': 11452.25925397873, 'acc_val': [0.9974, 0.9891, 0.9768, 0.963, 0.951]}
{'mean_beta': 0.69211747814753466, 'mean_alpha': 0.35622801314225216, 'w2': 1.0961568482856867, 'w1': 0.1110164539449837, 'outer_iter': 20, 'inner_iter': 2, 'acc': [0.9993, 0.9949, 0.9846, 0.9646, 0.9389, 0.9111, 0.8813, 0.8521, 0.8289, 0.8019], 'clock': 11538.83, 'LL': -20.021596799802232, 'mape': [0.03309916441891694, 0.05413547777241167, 0.0727360345947643, 0.09018460420177281, 0.10704160952916232, 0.12345263473761174, 0.1386153941431713, 0.15279171273260553, 0.1661070013767751, 0.17896697169504094], 'source': 'update Alpha beta', 'mape_val': [0.050171156920260904, 0.07185890122124339, 0.08432128562264017, 0.09289165390200822, 0.09810905605421338], 'time': 11540.239135980606, 'acc_val': [0.9974, 0.9891, 0.9768, 0.963, 0.951]}
{'mean_beta': 0.68928600317155941, 'mean_alpha': 0.35610485730116143, 'w2': 1.0961568482856867, 'w1': 0.1110164539449837, 'outer_iter': 20, 'inner_iter': 3, 'acc': [0.9993, 0.9949, 0.9846, 0.9646, 0.9389, 0.911, 0.8815, 0.8521, 0.8291, 0.8019], 'clock': 11626.93, 'LL': -20.021785397980388, 'mape': [0.03310045802989086, 0.05413687398574948, 0.07273709112076938, 0.09018656825689948, 0.10704222654625091, 0.12345285231965522, 0.1386156898253302, 0.1527917638219247, 0.1661059952775233, 0.17896549382809884], 'source': 'update Alpha beta', 'mape_val': [0.050173713048262965, 0.07186073989929402, 0.08431918517853831, 0.09288556125741002, 0.09809547040704905], 'time': 11628.354447841644, 'acc_val': [0.9974, 0.9891, 0.9768, 0.963, 0.951]}
{'mean_beta': 0.6865458068310657, 'mean_alpha': 0.35599073439881979, 'w2': 1.0961568482856867, 'w1': 0.1110164539449837, 'outer_iter': 20, 'inner_iter': 4, 'acc': [0.9993, 0.9949, 0.9846, 0.9646, 0.9389, 0.911, 0.8815, 0.8521, 0.829, 0.802], 'clock': 11714.85, 'LL': -20.021888963718187, 'mape': [0.03310189793423864, 0.054138658721743775, 0.0727388998429556, 0.09018935842220437, 0.10704420960358206, 0.12345471098449957, 0.13861773144682893, 0.15279383040945002, 0.16610726440835266, 0.1789665682169253], 'source': 'update Alpha beta', 'mape_val': [0.050176132063768024, 0.07186278781224856, 0.08431832555830707, 0.09288154123671398, 0.09808527944805209], 'time': 11716.293977975845, 'acc_val': [0.9974, 0.9891, 0.9768, 0.9629, 0.951]}
{'mean_beta': 0.6865458068310657, 'mean_alpha': 0.35599073439881979, 'w2': 1.1007243843581365, 'w1': 0.11280735070892356, 'outer_iter': 20, 'inner_iter': 0, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.9399, 0.9105, 0.8815, 0.8536, 0.8277, 0.8005], 'clock': 11813.710000000001, 'LL': -20.045187589505829, 'mape': [0.03298286979005595, 0.054064869114941586, 0.07262581049361545, 0.09005280673995132, 0.10697406643758914, 0.12342108795350198, 0.13862427390804297, 0.15282416714505417, 0.16629598955085304, 0.17901362589247347], 'source': 'update w1 w2', 'mape_val': [0.049998555796760984, 0.07162224957076788, 0.08405914226729133, 0.09284431872083712, 0.09820751569734656], 'time': 11815.147511959076, 'acc_val': [0.9974, 0.9891, 0.9764, 0.9621, 0.9505]}
{'mean_beta': 0.68672212610111283, 'mean_alpha': 0.35823273773458036, 'w2': 1.1007243843581365, 'w1': 0.11280735070892356, 'outer_iter': 21, 'inner_iter': 0, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.94, 0.9106, 0.8816, 0.8542, 0.8275, 0.8016], 'clock': 11901.83, 'LL': -20.048817439312952, 'mape': [0.03298956521170258, 0.05404713799098149, 0.072592900984135, 0.09000741261090016, 0.10691704058142816, 0.12335321162644748, 0.13855142407549956, 0.15274003853821208, 0.16621326045165544, 0.178929516932499], 'source': 'update Alpha beta', 'mape_val': [0.04998284093808341, 0.07153600861354334, 0.08386249227420539, 0.09252171997587863, 0.09771890965630638], 'time': 11903.288673877716, 'acc_val': [0.9974, 0.9892, 0.9765, 0.9626, 0.9506]}
{'mean_beta': 0.68330457123016741, 'mean_alpha': 0.35823216128916463, 'w2': 1.1007243843581365, 'w1': 0.11280735070892356, 'outer_iter': 21, 'inner_iter': 1, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.94, 0.9106, 0.8814, 0.8542, 0.8274, 0.8015], 'clock': 11989.820000000002, 'LL': -20.049714295562101, 'mape': [0.032991486228152414, 0.05404817777818474, 0.072593787942469, 0.09000855753450053, 0.10691962479829062, 0.12335465846038186, 0.13855301277641283, 0.15274112953644417, 0.16621394919874938, 0.1789312331156744], 'source': 'update Alpha beta', 'mape_val': [0.0499863109102338, 0.07154127150409671, 0.08386352358860936, 0.09251690834679872, 0.09770947173277239], 'time': 11991.286088943481, 'acc_val': [0.9974, 0.9892, 0.9765, 0.9624, 0.9506]}
{'mean_beta': 0.68016201034820956, 'mean_alpha': 0.35817768647571341, 'w2': 1.1007243843581365, 'w1': 0.11280735070892356, 'outer_iter': 21, 'inner_iter': 2, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.94, 0.9107, 0.8814, 0.8542, 0.8274, 0.8015], 'clock': 12077.54, 'LL': -20.050082492194221, 'mape': [0.0329937219771503, 0.05405019422176175, 0.07259603885629666, 0.09001142507813353, 0.10692358799925983, 0.1233579349013194, 0.1385560348265069, 0.15274422311393415, 0.16621673867453116, 0.1789346227809255], 'source': 'update Alpha beta', 'mape_val': [0.04998921558840341, 0.07154510055176898, 0.08386364403044218, 0.09251186811440629, 0.09769959770261168], 'time': 12079.013159036636, 'acc_val': [0.9974, 0.9892, 0.9766, 0.9624, 0.9507]}
{'mean_beta': 0.67723112171196498, 'mean_alpha': 0.35810345031088603, 'w2': 1.1007243843581365, 'w1': 0.11280735070892356, 'outer_iter': 21, 'inner_iter': 3, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.94, 0.9106, 0.8814, 0.8541, 0.8274, 0.8015], 'clock': 12165.67, 'LL': -20.050263114859696, 'mape': [0.03299586911987708, 0.054052421237032966, 0.07259866807782561, 0.09001489182099758, 0.10692791675242938, 0.12336200695160962, 0.13855971360154995, 0.15274807833730397, 0.16622035576470534, 0.17893861142974044], 'source': 'update Alpha beta', 'mape_val': [0.04999165355999945, 0.07154819889216107, 0.08386356365676832, 0.0925075190245005, 0.09769075178891798], 'time': 12167.15595984459, 'acc_val': [0.9974, 0.9892, 0.9766, 0.9624, 0.9507]}
{'mean_beta': 0.67447021420239461, 'mean_alpha': 0.35802470946341514, 'w2': 1.1007243843581365, 'w1': 0.11280735070892356, 'outer_iter': 21, 'inner_iter': 4, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.9399, 0.9106, 0.8814, 0.854, 0.8273, 0.8016], 'clock': 12255.220000000001, 'LL': -20.050362611365131, 'mape': [0.03299789497079487, 0.054054656528355984, 0.07260141063757843, 0.09001855657982409, 0.1069323108041334, 0.12336633449113694, 0.13856369319996195, 0.15275229020807, 0.1662243832480369, 0.17894292784191465], 'source': 'update Alpha beta', 'mape_val': [0.04999382058793857, 0.07155088619036662, 0.08386372951290745, 0.09250403660827237, 0.09768312402167105], 'time': 12256.723156929016, 'acc_val': [0.9974, 0.9892, 0.9766, 0.9623, 0.9507]}
{'mean_beta': 0.67447021420239461, 'mean_alpha': 0.35802470946341514, 'w2': 1.105279281204816, 'w1': 0.11431607210319844, 'outer_iter': 21, 'inner_iter': 0, 'acc': [0.9993, 0.9947, 0.9841, 0.9646, 0.9382, 0.91, 0.8804, 0.8504, 0.8272, 0.8005], 'clock': 12355.070000000002, 'LL': -20.072437446599395, 'mape': [0.032960668782543424, 0.054031107233767056, 0.07265487034689884, 0.09012588414069951, 0.10706759376190787, 0.12352713557402385, 0.13871611525974314, 0.1529142772424365, 0.16631334088802846, 0.17918394339143584], 'source': 'update w1 w2', 'mape_val': [0.049892329361729486, 0.07148757815320517, 0.08400351484300432, 0.09258484305856991, 0.09797901988161772], 'time': 12356.581010818481, 'acc_val': [0.9973, 0.9888, 0.9761, 0.9618, 0.9496]}
{'mean_beta': 0.67491430702149213, 'mean_alpha': 0.36022505043109748, 'w2': 1.105279281204816, 'w1': 0.11431607210319844, 'outer_iter': 22, 'inner_iter': 0, 'acc': [0.9993, 0.9948, 0.9841, 0.9645, 0.9384, 0.9102, 0.8805, 0.851, 0.8278, 0.801], 'clock': 12443.25, 'LL': -20.076118016101692, 'mape': [0.032963709321887566, 0.05400884333228772, 0.0726143124981309, 0.09007260278961521, 0.1069961053771022, 0.12344243270677857, 0.1386309206635807, 0.1528179266000375, 0.166213023841827, 0.17908510877899092], 'source': 'update Alpha beta', 'mape_val': [0.04987166181815233, 0.07139548191866699, 0.08379810831653141, 0.0922629259339648, 0.09750271974861303], 'time': 12444.763075828552, 'acc_val': [0.9974, 0.989, 0.9763, 0.9624, 0.9502]}
{'mean_beta': 0.67176709422675995, 'mean_alpha': 0.36026885568002565, 'w2': 1.105279281204816, 'w1': 0.11431607210319844, 'outer_iter': 22, 'inner_iter': 1, 'acc': [0.9993, 0.9948, 0.9842, 0.9645, 0.9384, 0.9102, 0.8804, 0.8511, 0.8278, 0.801], 'clock': 12531.210000000001, 'LL': -20.077041590921763, 'mape': [0.03296268193104617, 0.05400657780785184, 0.07260990511801504, 0.09007019265886432, 0.10699049719984016, 0.12343563858160583, 0.1386249935717753, 0.152809858448377, 0.16620415541437888, 0.17907498241369246], 'source': 'update Alpha beta', 'mape_val': [0.04987274343472502, 0.07139601554798139, 0.08379499453654858, 0.09226007788490358, 0.09749678239850304], 'time': 12532.74290394783, 'acc_val': [0.9974, 0.989, 0.9763, 0.9624, 0.9502]}
{'mean_beta': 0.66878130854179163, 'mean_alpha': 0.3602722377546268, 'w2': 1.105279281204816, 'w1': 0.11431607210319844, 'outer_iter': 22, 'inner_iter': 2, 'acc': [0.9993, 0.9948, 0.9842, 0.9645, 0.9385, 0.9102, 0.8805, 0.8512, 0.8278, 0.801], 'clock': 12618.960000000001, 'LL': -20.077415826553775, 'mape': [0.03296265943371267, 0.05400628760738819, 0.07260858200281993, 0.09007061135972788, 0.10698911400003945, 0.12343388048835209, 0.13862375834006532, 0.1528075613757278, 0.16620163721976292, 0.17907198697235202], 'source': 'update Alpha beta', 'mape_val': [0.04987453948017744, 0.07139739878722343, 0.08379401947243918, 0.09225878839090805, 0.09749229875150325], 'time': 12620.494530916214, 'acc_val': [0.9974, 0.989, 0.9763, 0.9622, 0.9502]}
{'mean_beta': 0.66593718533256596, 'mean_alpha': 0.36025511067323079, 'w2': 1.105279281204816, 'w1': 0.11431607210319844, 'outer_iter': 22, 'inner_iter': 3, 'acc': [0.9993, 0.9948, 0.9842, 0.9645, 0.9385, 0.9102, 0.8805, 0.8513, 0.8276, 0.801], 'clock': 12706.93, 'LL': -20.077593090885415, 'mape': [0.03296314406414934, 0.05400703109477839, 0.07260891721898556, 0.09007253211420242, 0.10699000969141605, 0.12343484640668366, 0.1386250779048811, 0.15280846124644096, 0.1662024170836065, 0.17907263262761058], 'source': 'update Alpha beta', 'mape_val': [0.04987650632352542, 0.0713992706511392, 0.08379429665698367, 0.09225845658412556, 0.09748901427137316], 'time': 12708.477001905441, 'acc_val': [0.9974, 0.989, 0.9763, 0.9622, 0.9503]}
{'mean_beta': 0.66322319747212777, 'mean_alpha': 0.36022730053645802, 'w2': 1.105279281204816, 'w1': 0.11431607210319844, 'outer_iter': 22, 'inner_iter': 4, 'acc': [0.9993, 0.9948, 0.9842, 0.9645, 0.9385, 0.9102, 0.8806, 0.8513, 0.8276, 0.801], 'clock': 12794.66, 'LL': -20.077684738781535, 'mape': [0.03296390802721802, 0.054008308931303164, 0.07261016110983115, 0.09007523497848155, 0.10699219914870817, 0.12343727267456568, 0.13862786510037303, 0.15281115819370356, 0.16620509635887207, 0.17907526789347256], 'source': 'update Alpha beta', 'mape_val': [0.04987848117379337, 0.07140138444491516, 0.08379543870938792, 0.09225874577493876, 0.09748667622743445], 'time': 12796.212797880173, 'acc_val': [0.9974, 0.989, 0.9763, 0.9622, 0.9503]}
{'mean_beta': 0.66322319747212777, 'mean_alpha': 0.36022730053645802, 'w2': 1.1098241223874163, 'w1': 0.11574000170551872, 'outer_iter': 22, 'inner_iter': 0, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.9392, 0.9097, 0.8803, 0.8537, 0.8267, 0.8007], 'clock': 12893.36, 'LL': -20.0987899557711, 'mape': [0.03288181518379628, 0.053940708614306006, 0.07253174378307628, 0.08998952083743918, 0.10693301156990906, 0.1234329813299643, 0.13872581766748684, 0.15299067951503456, 0.16653879227719615, 0.17924274925296535], 'source': 'update w1 w2', 'mape_val': [0.04976290279369267, 0.0712325353095621, 0.08353098783087941, 0.09222391026137454, 0.09751612221664381], 'time': 12894.925125837326, 'acc_val': [0.9973, 0.9889, 0.976, 0.9615, 0.9497]}
{'mean_beta': 0.6631050840767283, 'mean_alpha': 0.36233183282614995, 'w2': 1.1098241223874163, 'w1': 0.11574000170551872, 'outer_iter': 23, 'inner_iter': 0, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.9392, 0.9098, 0.8804, 0.8534, 0.8267, 0.8005], 'clock': 12981.380000000001, 'LL': -20.102296986669263, 'mape': [0.032884634853654844, 0.0539211799495173, 0.0724989558034543, 0.08994611482228441, 0.10687992450980882, 0.12337242813844164, 0.13866105875921164, 0.15291699161843686, 0.16646607208140138, 0.17917099324337854], 'source': 'update Alpha beta', 'mape_val': [0.04974543285928348, 0.07115742040281924, 0.08336927478756825, 0.0919628462989336, 0.0971329604922236], 'time': 12982.964156866074, 'acc_val': [0.9974, 0.9889, 0.976, 0.9616, 0.9502]}
{'mean_beta': 0.66003352803958004, 'mean_alpha': 0.36245322597051222, 'w2': 1.1098241223874163, 'w1': 0.11574000170551872, 'outer_iter': 23, 'inner_iter': 1, 'acc': [0.9993, 0.9947, 0.9843, 0.9646, 0.9392, 0.9098, 0.8804, 0.8532, 0.8268, 0.8003], 'clock': 13069.41, 'LL': -20.103197743962312, 'mape': [0.032885065485073924, 0.053920648847313034, 0.07249807667155714, 0.0899455431872336, 0.10688098322547966, 0.12337236525522169, 0.13866257950986746, 0.15291771289764627, 0.1664655975597336, 0.17917305235777733], 'source': 'update Alpha beta', 'mape_val': [0.049747132591825984, 0.07116228782433469, 0.08337449772952522, 0.09196862575727655, 0.09714186276591394], 'time': 13070.997495889664, 'acc_val': [0.9974, 0.989, 0.9761, 0.9616, 0.9502]}
{'mean_beta': 0.65719392878996086, 'mean_alpha': 0.36249859554563185, 'w2': 1.1098241223874163, 'w1': 0.11574000170551872, 'outer_iter': 23, 'inner_iter': 2, 'acc': [0.9993, 0.9947, 0.9843, 0.9645, 0.9392, 0.9099, 0.8804, 0.8533, 0.8267, 0.8002], 'clock': 13157.62, 'LL': -20.103561273984965, 'mape': [0.032886286875493054, 0.05392166329336294, 0.07249916314302779, 0.089947367245532, 0.10688383279771307, 0.12337490310333439, 0.13866575598103947, 0.15292047489176902, 0.16646746905474785, 0.17917662798797343], 'source': 'update Alpha beta', 'mape_val': [0.049748841158590025, 0.0711657284985765, 0.08337745615932773, 0.09197025720074234, 0.0971434310010778], 'time': 13159.225426912308, 'acc_val': [0.9974, 0.989, 0.9761, 0.9616, 0.9501]}
{'mean_beta': 0.65452343342185348, 'mean_alpha': 0.36250469477844516, 'w2': 1.1098241223874163, 'w1': 0.11574000170551872, 'outer_iter': 23, 'inner_iter': 3, 'acc': [0.9993, 0.9947, 0.9843, 0.9645, 0.9392, 0.9098, 0.8804, 0.8533, 0.8266, 0.8002], 'clock': 13246.740000000002, 'LL': -20.103735973941411, 'mape': [0.0328876916661469, 0.0539232411881351, 0.07250100895481273, 0.08995020590839367, 0.10688736347746879, 0.12337837788046925, 0.13866960157848013, 0.15292416909088222, 0.16647054326572588, 0.17918095659312258], 'source': 'update Alpha beta', 'mape_val': [0.04975046916887524, 0.07116855136689516, 0.08337950852119871, 0.09197066804591289, 0.0971428709823225], 'time': 13248.349552869797, 'acc_val': [0.9974, 0.989, 0.9761, 0.9616, 0.9501]}
{'mean_beta': 0.65198726825465558, 'mean_alpha': 0.36249134641422259, 'w2': 1.1098241223874163, 'w1': 0.11574000170551872, 'outer_iter': 23, 'inner_iter': 4, 'acc': [0.9993, 0.9947, 0.9843, 0.9645, 0.9392, 0.9098, 0.8803, 0.8533, 0.8266, 0.8002], 'clock': 13336.550000000001, 'LL': -20.10383032380863, 'mape': [0.03288910387063974, 0.05392504249666302, 0.07250319245246692, 0.08995343204757751, 0.10689119693455375, 0.12338238383264356, 0.13867374669331745, 0.15292833210820442, 0.16647429172499062, 0.1791857098152854], 'source': 'update Alpha beta', 'mape_val': [0.04975208533695883, 0.0711711193077321, 0.08338145364207986, 0.09197099904678013, 0.09714175405221896], 'time': 13338.16604590416, 'acc_val': [0.9974, 0.989, 0.9761, 0.9616, 0.9501]}
{'mean_beta': 0.65198726825465558, 'mean_alpha': 0.36249134641422259, 'w2': 1.114359945948171, 'w1': 0.11693740034562554, 'outer_iter': 23, 'inner_iter': 0, 'acc': [0.9993, 0.9947, 0.984, 0.964, 0.9374, 0.9091, 0.8803, 0.8507, 0.8273, 0.7997], 'clock': 13439.45, 'LL': -20.124197316610257, 'mape': [0.03288674285831271, 0.05395114258526817, 0.07259085687589355, 0.09008311336853853, 0.10708397101196142, 0.12361172333673437, 0.138813145049079, 0.15309093737946847, 0.1665760417883904, 0.17947017952934832], 'source': 'update w1 w2', 'mape_val': [0.04969443582493394, 0.07116386385974846, 0.08354427147294802, 0.09205551445254563, 0.09738421458872702], 'time': 13441.074589014053, 'acc_val': [0.9973, 0.9885, 0.9757, 0.9614, 0.9493]}
{'mean_beta': 0.65215195389128766, 'mean_alpha': 0.36457517834517444, 'w2': 1.114359945948171, 'w1': 0.11693740034562554, 'outer_iter': 24, 'inner_iter': 0, 'acc': [0.9993, 0.9948, 0.984, 0.9638, 0.9374, 0.9096, 0.8805, 0.851, 0.8273, 0.7993], 'clock': 13529.400000000001, 'LL': -20.127730104041628, 'mape': [0.0328867679567002, 0.05392858676480354, 0.07255230938737102, 0.0900333060292855, 0.10701693320332674, 0.12353490432696448, 0.13873561446151594, 0.15300604297796572, 0.16648732620146295, 0.17937998409155612], 'source': 'update Alpha beta', 'mape_val': [0.04967289284925374, 0.07108253990340399, 0.08337072266728489, 0.09178777211670305, 0.09699270427701237], 'time': 13531.045774936676, 'acc_val': [0.9973, 0.9886, 0.976, 0.9617, 0.9498]}
{'mean_beta': 0.64928675055961615, 'mean_alpha': 0.3647270227691648, 'w2': 1.114359945948171, 'w1': 0.11693740034562554, 'outer_iter': 24, 'inner_iter': 1, 'acc': [0.9993, 0.9948, 0.984, 0.9639, 0.9375, 0.9097, 0.8806, 0.8511, 0.8273, 0.7993], 'clock': 13617.980000000001, 'LL': -20.128637900481714, 'mape': [0.032884637977582, 0.053925259128342666, 0.07254704411357162, 0.09002976377582247, 0.10701020580715674, 0.12352727607218762, 0.138729127137566, 0.15299792821137218, 0.16647813966082198, 0.1793694087994052], 'source': 'update Alpha beta', 'mape_val': [0.049672946176979295, 0.07108401599420382, 0.08337220792494447, 0.09179379143539, 0.09700194185348579], 'time': 13619.627992868423, 'acc_val': [0.9973, 0.9887, 0.976, 0.9617, 0.9499]}
{'mean_beta': 0.64656984191594358, 'mean_alpha': 0.36482176968364438, 'w2': 1.114359945948171, 'w1': 0.11693740034562554, 'outer_iter': 24, 'inner_iter': 2, 'acc': [0.9993, 0.9948, 0.984, 0.9639, 0.9375, 0.9098, 0.8805, 0.8511, 0.8272, 0.7993], 'clock': 13706.960000000001, 'LL': -20.129001121394815, 'mape': [0.032883891394374094, 0.05392419883826925, 0.07254510693860884, 0.09002938071089889, 0.10700800979726469, 0.12352496859089847, 0.13872759009516708, 0.1529956500265286, 0.1664754301299546, 0.17936581152753134], 'source': 'update Alpha beta', 'mape_val': [0.04967415027142552, 0.07108616204210148, 0.08337445681329661, 0.09179851785074505, 0.09700742595667361], 'time': 13708.621361017227, 'acc_val': [0.9973, 0.9887, 0.9759, 0.9619, 0.9498]}
{'mean_beta': 0.6439781834232684, 'mean_alpha': 0.3648797880097453, 'w2': 1.114359945948171, 'w1': 0.11693740034562554, 'outer_iter': 24, 'inner_iter': 3, 'acc': [0.9993, 0.9948, 0.984, 0.9639, 0.9375, 0.9097, 0.8806, 0.8512, 0.8272, 0.7994], 'clock': 13796.75, 'LL': -20.129171321359077, 'mape': [0.032883823013302484, 0.053924363625329895, 0.07254498341299452, 0.09003067874190329, 0.10700831768280328, 0.12352556013045976, 0.13872870098455758, 0.15299655355998187, 0.16647621626928055, 0.17936604210407758], 'source': 'update Alpha beta', 'mape_val': [0.04967576540385849, 0.07108869307332952, 0.08337729834939779, 0.09180302370203094, 0.09701166187468514], 'time': 13798.420183897018, 'acc_val': [0.9973, 0.9887, 0.9759, 0.9619, 0.9498]}
{'mean_beta': 0.64150055771760439, 'mean_alpha': 0.36491390260926443, 'w2': 1.114359945948171, 'w1': 0.11693740034562554, 'outer_iter': 24, 'inner_iter': 4, 'acc': [0.9993, 0.9948, 0.984, 0.9639, 0.9375, 0.9097, 0.8805, 0.8512, 0.8272, 0.7993], 'clock': 13885.69, 'LL': -20.129257888103972, 'mape': [0.032884168328808826, 0.05392520414175411, 0.07254589984895006, 0.09003288707322013, 0.10701001985178019, 0.1235276638387086, 0.13873129947424542, 0.15299922515848083, 0.16647887892495264, 0.1793683537700017], 'source': 'update Alpha beta', 'mape_val': [0.049677503317426916, 0.0710913261172279, 0.0833804445367377, 0.0918071580645393, 0.09701529410787052], 'time': 13887.366776943207, 'acc_val': [0.9973, 0.9887, 0.9759, 0.9618, 0.9498]}
{'mean_beta': 0.64150055771760439, 'mean_alpha': 0.36491390260926443, 'w2': 1.1188874228503718, 'w1': 0.11813563001615157, 'outer_iter': 24, 'inner_iter': 0, 'acc': [0.9993, 0.9946, 0.9838, 0.9644, 0.9387, 0.9088, 0.8803, 0.8528, 0.8265, 0.7995], 'clock': 13985.230000000001, 'LL': -20.148843110315344, 'mape': [0.03281141103743131, 0.053877420655413746, 0.07247493836235991, 0.08996813941469399, 0.1069318505250589, 0.12350261906968578, 0.13884123508411655, 0.1531286365564088, 0.16668166465315884, 0.17940021380643958], 'source': 'update w1 w2', 'mape_val': [0.049584326862032256, 0.07094239597059417, 0.08319703711307364, 0.09184229481564216, 0.09713282538634416], 'time': 13986.91958284378, 'acc_val': [0.9973, 0.9886, 0.9754, 0.9608, 0.9495]}
{'mean_beta': 0.64138143568635098, 'mean_alpha': 0.36692207387408748, 'w2': 1.1188874228503718, 'w1': 0.11813563001615157, 'outer_iter': 25, 'inner_iter': 0, 'acc': [0.9993, 0.9946, 0.9839, 0.9645, 0.9391, 0.9092, 0.8805, 0.8529, 0.8269, 0.7994], 'clock': 14074.650000000001, 'LL': -20.152318170283046, 'mape': [0.03281269124008954, 0.0538589703530257, 0.07244404431911784, 0.08992655085440247, 0.10688276773060741, 0.12344674055021926, 0.1387809279931261, 0.15306055005871452, 0.16661384064938967, 0.17933469187459042], 'source': 'update Alpha beta', 'mape_val': [0.0495665395309342, 0.07087331917578839, 0.08305194250857424, 0.09160867473530351, 0.09679507244190515], 'time': 14076.351188898087, 'acc_val': [0.9973, 0.9886, 0.9755, 0.961, 0.9496]}
{'mean_beta': 0.63861265859290062, 'mean_alpha': 0.36708038408731286, 'w2': 1.1188874228503718, 'w1': 0.11813563001615157, 'outer_iter': 25, 'inner_iter': 1, 'acc': [0.9993, 0.9946, 0.9839, 0.9645, 0.939, 0.9093, 0.8803, 0.8528, 0.8267, 0.7993], 'clock': 14163.76, 'LL': -20.1532179872308, 'mape': [0.03281271352374348, 0.05385817089073763, 0.07244292201235487, 0.08992541546085392, 0.10688315545428345, 0.12344699362999763, 0.1387827233476477, 0.15306102849620792, 0.1666135117028445, 0.17933705648281076], 'source': 'update Alpha beta', 'mape_val': [0.04956759570055443, 0.07087805454393675, 0.08305910879629677, 0.09161794997195628, 0.0968117620844173], 'time': 14165.469166994095, 'acc_val': [0.9973, 0.9887, 0.9755, 0.9611, 0.9495]}
